names,scores,logfoldchanges,pvals,pvals_adj
AL390334.1,2.5744627,3.808911,0.0100395918653967,0.032916694640644915
EPHA7,2.5690722,2.3064907,0.0101971176561037,0.033396673546191157
SLC7A1,2.5388725,0.97394127,0.011121033853658983,0.03634324788777445
AL031056.1,2.5236046,5.402699,0.011615851419579546,0.037918992664568704
CNTNAP5,2.512115,0.94105756,0.01200099390261749,0.03913367576940486
TAGLN,2.5025454,1.5172942,0.012330384969978079,0.04016412042338136
AC083837.1,2.4813159,3.9527009,0.013089829842597404,0.04249944754090066
TTC29,2.4553077,4.2720976,0.014076402866733125,0.04560389697645721
SFRP2,2.449792,4.754451,0.014293882721904617,0.04625852013561365
CCDC192,2.4419107,3.9469326,0.014609755782205287,0.04722981395109468
FYB2,2.4330254,4.540498,0.014973249895858154,0.04835279837198543
COL4A1,2.4129462,3.4084127,0.01582415448340167,0.05099083077358218
CDH18,2.4053123,0.6557607,0.016158653371425555,0.052012832740640204
SLC19A1,2.3929439,0.54740715,0.016713793508881535,0.05368456159169658
AC095032.1,2.3650446,1.2542216,0.018027905154712223,0.05772008053803273
AL450332.1,2.3562806,6.2564073,0.01845896850107114,0.059037212689992985
MIR3681HG,2.3507931,2.4998884,0.018733450383379906,0.0598512791801275
RND3,2.2975454,3.9475477,0.021587670787176313,0.06867763771105932
AL157886.1,2.282233,2.7630055,0.022475588876927414,0.07120038714971726
AC018618.1,2.2488701,27.769928,0.02452075247490935,0.07743395518392428
FMO2,2.211968,7.0676208,0.026968880517598503,0.0848078003698066
PPP1CB,2.182177,0.30897534,0.029096459081883123,0.09130687996406839
PCDH11X,2.1779938,1.3374896,0.02940650784206353,0.09218341016320855
ACSBG2,2.1675816,2.042974,0.030190543641948172,0.0945424122399212
SLC26A7,2.167136,1.1170987,0.030224485501000126,0.0945500067810223
KCNH7,2.1640863,1.0641354,0.0304577146067502,0.09518035814609437
LINC02208,2.1628149,3.0327356,0.030555426620555524,0.0953863474106832
EYS,2.1610532,0.9896648,0.03069123676109611,0.09571071755019578
DNAJB1,2.1445177,0.297232,0.03199144142110997,0.09955842765905591
NELL1,2.1161036,1.4416599,0.03433598597301774,0.1066334968106141
SEZ6L,2.0783145,0.5414111,0.037680401410773466,0.1166575895070386
PCDH15,2.065521,0.7124106,0.0388737305413916,0.12010421382510278
MAP3K19,2.0443969,2.5422904,0.0409143494712578,0.12614907339545056
MCTP1,2.0326402,0.5844343,0.042088887001244094,0.1293715788972667
PAPSS2,2.0269582,2.4567513,0.04266668275069273,0.13101335542689682
CD320,2.0227504,1.5301006,0.043098883126938894,0.1320701219415901
APLNR,2.0174856,5.256374,0.04364485925802708,0.1336067120143686
AC092155.1,2.008179,4.398731,0.044624267987328915,0.1363266842790089
ADAMTSL1,1.9852649,1.7972901,0.04711500095882763,0.1434974648492212
AL139184.1,1.9635172,1.7233089,0.0495861062656343,0.15087050587921186
PACRG-AS3,1.9596617,2.9856822,0.050035338846336895,0.15208309679737658
IL1R1,1.9509424,6.856148,0.05106389770515452,0.1550523209670684
ITGBL1,1.9443694,4.625593,0.051850911170885215,0.15728284480551633
ZNF385B,1.9382906,0.9142996,0.052587773064501214,0.15935688807424608
AC008945.2,1.9305999,3.3025157,0.05353254234419494,0.1620561322225881
PCP4,1.9069002,0.48157176,0.05653351335630218,0.17062428578360822
AL589693.1,1.9031743,2.9074101,0.057017802588222144,0.17191297262780547
RASD1,1.8841197,2.943768,0.0595487810060282,0.17918389470219118
PROS1,1.8645184,0.26930252,0.062248936990281986,0.1867485155055794
LINC00276,1.8295155,1.2505466,0.06732242025052167,0.2009624485090199
AC092957.1,1.826551,3.2891147,0.06776730675125896,0.20188869935826897
AC026341.1,1.8245099,0.4885379,0.06807502561596857,0.20260424290466833
LINC00970,1.8174713,2.22421,0.06914499189022424,0.20546031128600475
AL357507.1,1.8172971,3.7226515,0.06917163813295493,0.20546031128600475
JAG1,1.8077029,0.56222194,0.07065274417988215,0.20965205988095592
MEOX2,1.7703228,6.7286763,0.07667338826383509,0.22684434397584344
OR2H2,1.7669694,27.28854,0.0772333397789302,0.22827588111999073
ANO3,1.765313,1.6581752,0.07751116118434745,0.2288715389301598
BCAS2,1.7638348,0.2890673,0.0777597816414816,0.22937988684802832
KCNT2,1.7377943,1.5727282,0.08224706564144345,0.2407231189505662
KCNQ5,1.732817,0.18117718,0.08312819629540617,0.24306490144855605
DCDC2,1.7125313,2.9960177,0.08679880501811005,0.25330390569487365
SLC13A4,1.710069,0.8758001,0.08725312052728172,0.254202920268571
AL031710.1,1.7099434,6.444991,0.08727633595887603,0.254202920268571
LINC01876,1.7072098,4.208915,0.08778307030710675,0.25543085443387026
AL353753.1,1.7067319,27.291363,0.08787189818512957,0.2554415644916557
RUNDC3B,1.7037998,1.5507653,0.08841849797607958,0.25678169789761734
COL24A1,1.6841701,1.6577677,0.09214879573789565,0.26684014209815343
HILPDA,1.6828053,1.156551,0.09241278494470569,0.2673465331090811
LINC02315,1.6795897,1.4112958,0.09303716689885225,0.26889354595044
HSPB1,1.6766739,0.18557282,0.09360628007298091,0.27016772478808954
IL34,1.6577367,2.6383126,0.09737062379584001,0.28006890832935766
PRR16,1.6564002,1.5032898,0.09764079218519517,0.28057698903791717
TIMP1,1.6485273,1.1013329,0.09924450989684801,0.28436822320013755
SYNPR,1.6238151,0.83432525,0.10441528066306194,0.29804552044641847
CCDC85A,1.6185907,1.1832117,0.10553534397615293,0.3009563041145045
BGN,1.6162499,4.9646754,0.1060402844440358,0.3021090724901305
NRG1,1.608057,0.38478065,0.10782267800062752,0.3068956679334749
KCNB2,1.5964259,1.3110883,0.11039374039954554,0.3136185806805271
ANO2,1.5894399,3.776136,0.11196111687973867,0.31717030277546365
LRAT,1.5725682,3.5533385,0.11581884277360617,0.32778917766114957
WDR63,1.5695834,3.779035,0.11651205726036647,0.32944031270603147
MLIP,1.5317861,2.1189933,0.1255752286061839,0.3537330383272786
SPART-AS1,1.5300082,2.0514712,0.12601469759134856,0.35463798571674077
LHFPL3,1.524472,0.68145406,0.12739083370378954,0.35817479016997994
NEBL-AS1,1.5224268,4.1206145,0.12790215601059282,0.35927571913087875
AC068633.1,1.5103502,3.0148468,0.1309540904171397,0.3668181804401673
RSPO2,1.4995897,2.6798513,0.13372071242369502,0.37421841163347486
RIN1,1.4989094,3.1667871,0.13389715227355323,0.37436296069027
GALNT17,1.4922352,0.5378136,0.1356375038255405,0.37887570900988965
SULF1,1.4858202,2.9441757,0.13732668559482836,0.38252558661512076
AC117386.2,1.4749868,2.664356,0.14021608459950163,0.390211738217537
ISYNA1,1.47297,0.9366197,0.1407591255284127,0.3913599412282095
NNAT,1.4661946,1.2168349,0.1425952832292218,0.3960980089700606
MT-ND5,1.464526,0.185304,0.1430502724169007,0.396994280527939
SLIT3,1.4566693,1.1780686,0.1452076829902439,0.4026091025607501
TENM3-AS1,1.4384288,2.5494688,0.15031243855026347,0.41561042917123536
ADM,1.4250642,2.853195,0.15413863752846446,0.42540562335362775
LINC01208,1.4193053,2.59604,0.1558100207823214,0.42916633656315323
AC097450.1,1.4188923,4.3622336,0.15593043561794567,0.42916633656315323
ACKR1,1.4155713,4.797315,0.15690104336725147,0.43104682243750403
KCNJ8,1.4121047,5.252783,0.15791914243633187,0.43344686853522013
LINC00463,1.4089539,6.4133663,0.1588488044626688,0.43560001223766587
AC016766.1,1.4071558,2.4984453,0.1593812103319624,0.43666085022455453
CHODL,1.4042034,1.4171718,0.1602582894058826,0.43866320092851074
IL1RAPL2,1.3990601,1.0536228,0.16179496717627473,0.4424657260973785
DIO3OS,1.3954071,4.7291226,0.16289310901154497,0.4446581683663648
LINC00540,1.3720759,5.182705,0.17003981935839096,0.46206472651736674
RGS4,1.3549774,1.4896482,0.17542476701523868,0.47540587267002354
VAT1L,1.3511908,1.4713422,0.1766343360260566,0.4782518123449186
AC006547.2,1.338292,1.2531341,0.18080128388018524,0.4886521185950952
NHSL2,1.3376845,2.0739622,0.18099931410605108,0.48874702278861676
PLEKHG2,1.3263003,1.6976068,0.184740240190297,0.4979521298929838
C8orf34,1.3179982,1.320663,0.18750427987722307,0.5044958202974612
AC009264.1,1.298903,1.6640903,0.19397721000137058,0.5205112969625328
COL12A1,1.2947519,3.102641,0.19540582143764773,0.5238761968837741
LINC01933,1.2785606,0.99072146,0.20105183557145323,0.5385317024235354
AC096719.1,1.2713397,2.5046723,0.20360782746752148,0.5448915989318149
SLC26A8,1.2678082,2.195987,0.20486644767807982,0.5472834755425107
AC132803.1,1.264779,2.241563,0.20595058961033608,0.549690185792712
MT-ND4,1.2521596,0.56015694,0.21051172774964577,0.5603683968491014
MTUS2,1.2500253,0.49652207,0.21129031038135682,0.5619423148440341
AL592156.1,1.2388275,4.326527,0.21540941420470439,0.572389940313652
AL359918.3,1.2248311,26.70423,0.22063885837537311,0.5857668806425835
GPER1,1.2214009,2.807304,0.2219342717874888,0.588685071054347
LINC00836,1.2100167,2.732143,0.22627247179044663,0.5991327584919152
TNFRSF19,1.2051812,3.6671407,0.22813335724664408,0.6029956579206451
MT-ND1,1.1994061,0.22106463,0.23037007505043827,0.6078366096317632
AC090618.1,1.1916547,3.17725,0.23339667696561628,0.6152812222292169
AC002074.1,1.1820889,3.9652536,0.23717042450119652,0.6235856910636192
MYO3A,1.175358,2.4196274,0.2398515013223702,0.6300827530359988
CYP4F12,1.1619408,3.913595,0.2452594870115754,0.6426012760128613
ZMAT4,1.1583729,1.377056,0.2467118779368418,0.6458426124001094
AC009097.1,1.152529,1.6230192,0.24910376325096506,0.6515355621210943
AL591501.1,1.1488842,1.8290788,0.2506037667999277,0.6543179289815344
CXCL2,1.1478635,6.0010204,0.25102489549053253,0.654847553453563
EBF1,1.135637,2.3521762,0.2561085036356133,0.6663707813589245
ARHGAP10,1.1322918,1.0178808,0.25751175584687347,0.669441306361023
AC090531.1,1.1314251,5.148143,0.2578761786624856,0.6698082562661963
FRZB,1.1212317,3.7102253,0.26218925583048147,0.678660713970185
LINC01098,1.1178987,2.8053992,0.2636102809904217,0.6812260977579816
COL6A2,1.117842,4.012675,0.2636344998323389,0.6812260977579816
HTR2C,1.1136018,0.6319748,0.2654500745890831,0.6847379396107045
CASC15,1.1126541,0.14887176,0.26585702235665754,0.6851985112284987
GBA,1.1068466,0.86594504,0.26836026202946817,0.6907061557384491
CYGB,1.1056074,1.3050607,0.26889651535540016,0.6907061557384491
AC034268.2,1.1047002,1.2807586,0.26928953290106306,0.6907061557384491
CCDC141,1.1043884,3.3567264,0.2694247236896028,0.6907061557384491
GADD45B,1.1039712,0.6701921,0.2696056361232413,0.6907061557384491
PRICKLE1,1.0972849,1.0194764,0.27251688200472124,0.6975688105922899
LINC01982,1.0815917,3.799184,0.27943400759618664,0.7124427284425361
CYP1B1-AS1,1.0815066,0.85445213,0.2794718162781846,0.7124427284425361
HIF1A-AS3,1.0814095,-0.0015203838,0.279515030458955,0.7124427284425361
NDP-AS1,1.0641975,26.482224,0.2872392268828269,0.730269220888543
LINC02073,1.0635576,1.670712,0.28752913611238073,0.7303873059586301
PTPRQ,1.0511732,2.976728,0.29317905760014895,0.744109283249109
SCG2,1.0436202,0.2716666,0.2966611451003749,0.751675198734058
MFSD2A,1.0378532,0.68502253,0.29933840565592185,0.7578187484960046
AL050403.2,1.0367314,0.53567636,0.2998610600646866,0.7579296342644266
AC114947.2,1.0366747,1.4984226,0.2998874919572915,0.7579296342644266
CD200R1,1.0308105,2.9107764,0.3026296963471048,0.7635736661407186
CXCL3,1.0240391,26.498156,0.3058167929539707,0.7703193777178102
TEKT1,1.018183,2.7136676,0.30859098031738463,0.7766551518054983
AL121757.2,1.0114117,1.4214196,0.3118194373904467,0.7832481519816028
CLIC5,1.0110471,5.022048,0.3119938472060051,0.7832481519816028
AC079226.2,1.0073051,5.606239,0.3137881726465408,0.7870940785448348
RELN,1.00445,1.0776926,0.3151617771572922,0.7892198092419672
TPRG1,1.0033686,0.11295435,0.3156830232661543,0.7898657796484261
LINC01197,0.98763496,2.3158646,0.32333146223946874,0.8056431783375467
ADAMTS6,0.98605955,0.8681818,0.32410388822163316,0.8068976470248128
ABCA4,0.98416424,3.3226342,0.32503477361825484,0.8085442129807334
PLAC9,0.9773443,3.755153,0.32839874757109866,0.8162354952057134
AC019068.1,0.97123706,2.9681344,0.33143023571901464,0.8224075328015251
ITGA1,0.96815515,1.8639815,0.3329668990348391,0.8255377662020805
SLC9A3R2,0.9637448,1.8696936,0.3351738694068359,0.8284521935038525
EDNRA,0.95716786,3.7219775,0.3384825334638003,0.83507203979556
RNF152,0.95166814,2.2389324,0.34126530293632196,0.8412456111823877
COBLL1,0.9414463,2.0280006,0.3464761883668964,0.8533896265194493
CLDN5,0.9373398,3.7942235,0.3485838177118704,0.8578764997010757
TRPC4,0.9321073,1.5767419,0.35128105440730883,0.8638058714933824
SLC6A13,0.9307466,2.837871,0.35198466400458084,0.8648271842864395
AC068286.2,0.92719483,0.40872493,0.35382536952936305,0.8686383867332972
SPAG17,0.9051758,1.3934624,0.3653722697278714,0.8947892319866239
RARRES1,0.90280664,0.15160379,0.36662853981317267,0.8971334579441419
LINC02519,0.8938362,4.1481967,0.3714095491835526,0.9073523188523273
DCN,0.8917586,2.220243,0.37252233602777496,0.908591063482378
CFAP52,0.8905315,2.7522736,0.3731805655207161,0.9094571052495112
XIST,0.87368006,3.9416578,0.3822925280598538,0.9286458171494424
ZFAND2A,0.8693912,0.38784507,0.3846331772024383,0.9329659696685944
AC114689.3,0.8615426,1.9438343,0.38893926580045746,0.9409820946785261
AL022324.1,0.84671205,5.4724717,0.3971556549077918,0.9593131761057774
DKK2,0.84388524,1.7002714,0.398733546382565,0.9621295281375913
AC067969.1,0.84321296,1.1947899,0.3991093590719422,0.9621295281375913
GJB2,0.8267017,5.6258287,0.40840617276709945,0.983321443259469
FEZF1,0.82324713,26.017118,0.4103674645347217,0.987251318046644
ELOVL7,0.8198169,1.0901549,0.41232048751423844,0.9911550180630733
TBX2,0.8101661,4.652084,0.4178447177591893,1.0
MT1L,0.8100365,4.5537972,0.4179191950636534,1.0
SLC6A12,0.78021336,3.2873416,0.4352653074000772,1.0
KLF4,0.7800109,3.158618,0.4353844863517339,1.0
HS3ST2,0.7634388,1.6454836,0.4452017281005486,1.0
AC093817.2,0.76293665,1.5587379,0.4455011771832994,1.0
EPHA3,0.7611102,1.2083838,0.44659126991160214,1.0
LINC01099,0.75748557,1.4844091,0.44875902517633814,1.0
NR4A3,0.746555,1.1921302,0.4553322367481636,1.0
CFAP299,0.7437889,1.1539227,0.4570041847640194,1.0
AC110491.3,0.7331378,3.73416,0.46347439260838574,1.0
RIPOR3,0.73044866,1.8600898,0.4651159684469163,1.0
DGAT2L6,0.72383124,2.035929,0.46916936214917104,1.0
PODXL,0.7234181,1.9991087,0.4694230354126443,1.0
AC121342.1,0.72285116,25.921894,0.46977133784498215,1.0
LINC00698,0.7096324,4.315393,0.47793211452291084,1.0
DTHD1,0.70328224,2.831917,0.48187987995082104,1.0
AP003096.1,0.6916834,0.47471303,0.4891361491742995,1.0
AC100849.1,0.6903713,2.4616559,0.4899607295896665,1.0
AC092919.1,0.68611085,5.0108128,0.4926432195077538,1.0
GADD45G,0.6859003,0.37261972,0.49277601795142856,1.0
DNAH3,0.65690327,1.2974321,0.5112431256029394,1.0
CUX2,0.65040725,0.87194186,0.5154291753030058,1.0
AC092506.1,0.646892,0.6716668,0.5177018412240759,1.0
TRPC6,0.64643437,2.5229104,0.5179980876932269,1.0
KIAA2012,0.6439356,1.4685578,0.5196171907985756,1.0
JCAD,0.63978857,1.912012,0.5223100761484841,1.0
LINC02826,0.6293075,4.035704,0.5291477502965138,1.0
NR4A1,0.61899656,0.55513173,0.5359186129738391,1.0
ADAMTS1,0.6100383,2.324086,0.5418364425894986,1.0
AC105230.1,0.61002207,1.5778259,0.5418471733726681,1.0
C11orf52,0.6092769,4.0962696,0.5423409040014697,1.0
LINC01908,0.602376,25.63421,0.5469239091761006,1.0
VWF,0.6000716,1.3930092,0.54845852580933,1.0
VCAM1,0.59265226,3.3419268,0.5534139046351386,1.0
AC090403.1,0.58918965,3.9790916,0.5557340798086012,1.0
CRYBG1,0.5880354,0.6427783,0.5565085253917182,1.0
AC093677.2,0.5857432,4.9615846,0.5580481055111053,1.0
ADCY6-DT,0.5857432,5.0491457,0.5580481055111053,1.0
TRPC5,0.5804014,0.9297828,0.5616439433821072,1.0
NEDD9,0.57816994,-0.05485046,0.5631493816078018,1.0
CRISPLD2,0.57693475,1.4103142,0.5639835363890064,1.0
ISLR,0.57600325,3.0699403,0.5646129644842502,1.0
MROH9,0.5725528,3.443149,0.5669475255207029,1.0
LINC02388,0.5725285,3.3961005,0.566963982483691,1.0
AC138305.1,0.57030106,0.8594695,0.5684735089869142,1.0
DCDC2C,0.56565994,4.959121,0.5716249716394399,1.0
AC004852.2,0.5640481,1.3903636,0.5727213991971265,1.0
FRAS1,0.5587185,0.36226395,0.5763538625281632,1.0
IFI27,0.5585929,0.5975804,0.5764395605464272,1.0
RERGL,0.553154,2.0619893,0.5801579774493137,1.0
AC107032.3,0.5498817,2.1588256,0.5824005218326569,1.0
EDN1,0.5494929,2.0833821,0.5826672315117245,1.0
FOSL2,0.5439689,1.0622349,0.5864628748802418,1.0
AC011472.1,0.5333137,1.0394254,0.5938164309295488,1.0
FGF13,0.5301508,0.45950836,0.5960073926236746,1.0
AC011455.2,0.52550155,4.606336,0.5992345801336629,1.0
AL583785.1,0.5235333,1.7065722,0.600603174988988,1.0
LINC02163,0.519204,2.5590384,0.6036184800937835,1.0
H4C8,0.5154012,0.520947,0.6062726962154288,1.0
MSC-AS1,0.5138137,1.1470224,0.6073822818925485,1.0
SNTG2,0.51310086,2.0400944,0.6078807578692073,1.0
MGP,0.50595695,2.1071703,0.6128868877169323,1.0
LINC00907,0.50555193,-0.0012410552,0.6131712266651415,1.0
AC003035.2,0.5054669,4.9243836,0.6132309452425204,1.0
AL035078.1,0.5054264,4.6302433,0.6132593835626664,1.0
SLC38A11,0.50274134,2.4742162,0.6151461411875762,1.0
SEMA3E,0.50078523,0.73563,0.6165222621584939,1.0
PENK,0.5004977,0.8423948,0.6167246628844003,1.0
RDM1P5,0.49908027,0.17088798,0.6177228384439598,1.0
MUSTN1,0.49355626,1.4308506,0.6216195978678138,1.0
AC011246.1,0.4921064,0.35023665,0.6226441206005144,1.0
CFAP157,0.48610047,2.1890152,0.6268959333908919,1.0
LINC01433,0.48535123,4.458325,0.6274272093596129,1.0
SLC10A1,0.47989205,0.1520368,0.6313041635165556,1.0
AC107208.1,0.47560728,2.6875565,0.6343541829804173,1.0
AC090809.1,0.4695487,2.0186105,0.6386774843270333,1.0
AC109811.1,0.46888453,3.8651278,0.6391521804692792,1.0
AL353586.1,0.46873063,3.643334,0.6392621921432277,1.0
AL109930.1,0.4635873,1.1329567,0.6429434501574398,1.0
SIDT1,0.46118978,0.27285635,0.6446624457828909,1.0
NDUFA4L2,0.45563337,2.760229,0.6486536321441391,1.0
AL355306.2,0.45291594,1.8704425,0.650609279918033,1.0
EMCN,0.45225582,3.1541767,0.6510847118884728,1.0
AC007100.1,0.4522477,3.2639968,0.6510905462915235,1.0
CD36,0.44982588,1.3369677,0.6528359899762717,1.0
SERPINA3,0.4488134,3.8446996,0.6535662549211274,1.0
AC073114.1,0.44690594,1.0168638,0.6549429753166585,1.0
NAMPT,0.44420063,-0.118753344,0.6568975339079361,1.0
DACH2,0.4435567,0.57381,0.6573631123762651,1.0
RAMP2,0.44237414,2.224658,0.6582184832707227,1.0
GMNC,0.44174236,25.207556,0.6586756457401662,1.0
AL110292.1,0.43986323,1.6246341,0.6600361646770769,1.0
ROPN1L,0.42868564,3.7229638,0.6681520225844233,1.0
GNG11,0.42859653,3.518148,0.668216871907044,1.0
APOL3,0.42731678,0.17389372,0.6691486170346539,1.0
AC011503.1,0.42656755,0.9963436,0.6696943373492246,1.0
AC009975.1,0.4199015,1.6072841,0.674557424504747,1.0
SLC16A10,0.41673043,0.88198566,0.6768755839952787,1.0
BMX,0.4155236,2.7088215,0.6777586528618353,1.0
AC009435.1,0.41281423,1.7715186,0.6797427246356463,1.0
RRAD,0.40593758,2.0481691,0.6847884717493486,1.0
CNBD1,0.38986367,1.1958146,0.6966373506742831,1.0
SLC47A2,0.3893048,1.7873306,0.6970506848187541,1.0
MPO,0.38843814,3.2895246,0.6976918300997261,1.0
AC005064.1,0.3849917,4.3928328,0.7002435632986419,1.0
ECRG4,0.38081226,0.62149906,0.7033425701313122,1.0
AL133415.1,0.36849663,3.5993807,0.7125029587271944,1.0
TTC6,0.3635315,0.97874486,0.7162078851474716,1.0
AL627232.1,0.36019036,0.92959744,0.7187047768364379,1.0
SGPP2,0.34967288,0.79841214,0.7265842045277687,1.0
FBLN5,0.3493489,1.7269666,0.72682739337683,1.0
AL391117.1,0.34713766,0.043721486,0.7284878911547615,1.0
AC114757.1,0.3448252,4.0740123,0.7302257829299117,1.0
KLHL34,0.3448252,4.070517,0.7302257829299117,1.0
LZTS1,0.34262612,1.206758,0.7318797402539308,1.0
LINC02306,0.34020028,0.04353113,0.7337057173066244,1.0
SH3RF2,0.3391068,1.1530486,0.734529272237601,1.0
GPC3,0.33881116,2.1798775,0.7347519895789953,1.0
ARC,0.33524728,2.4453382,0.7374385518448769,1.0
CPAMD8,0.33104354,0.6637312,0.7406116003392996,1.0
AL356108.1,0.32376188,0.41024792,0.7461183100387614,1.0
PALMD,0.32278183,1.1696117,0.7468604782684863,1.0
ANXA8,0.3212672,24.784142,0.7480079271816993,1.0
FGF7,0.31855783,1.9883797,0.7500618408951412,1.0
AP002989.1,0.31516808,2.3872888,0.7526340314530879,1.0
AL162718.1,0.3096603,1.0358945,0.7568193082661572,1.0
AC090709.1,0.30546463,1.5882797,0.7600123045384932,1.0
TBX15,0.304683,4.0704303,0.7606075927916618,1.0
CHIAP3,0.301188,24.725698,0.763271155504077,1.0
NEUROD2,0.2991914,1.1771418,0.7647940113500947,1.0
SLCO2A1,0.2951375,2.294613,0.7678888510802246,1.0
SCN7A,0.29307207,0.90550804,0.7694670702023226,1.0
ARL4D,0.28538138,1.5235652,0.7753519700602238,1.0
AC114930.1,0.28498045,-0.20094086,0.7756591231743082,1.0
LINC01271,0.28460786,3.9579673,0.7759445898547086,1.0
CCN2,0.28198355,1.7313854,0.7779561236721616,1.0
PIK3C2G,0.27842373,1.7807986,0.7806871096058887,1.0
FBLN2,0.27589256,1.2493591,0.7826305861550111,1.0
LINC00626,0.2750016,2.0508914,0.7833150135494723,1.0
AC025280.3,0.2749773,2.0547442,0.7833336821028516,1.0
CDH6,0.27309006,0.5606977,0.7847839866813553,1.0
LAMC3,0.27236918,1.2725083,0.7853381632796508,1.0
CCN3,0.272353,1.3238479,0.7853506179375249,1.0
TP63,0.2722477,1.1855676,0.7854315745529686,1.0
CFAP73,0.27153087,2.4960544,0.7859827639161767,1.0
ABCA9,0.2696477,0.9232931,0.7874313142857188,1.0
AL109976.1,0.26806015,3.0668266,0.7886530295799753,1.0
LINC02147,0.26708817,0.31712347,0.7894012753712204,1.0
RMDN2-AS1,0.2641439,-0.09556558,0.7916690194049557,1.0
AL133259.1,0.26023987,0.16833666,0.7946787595038886,1.0
CD247,0.25953114,0.015809491,0.7952254628451368,1.0
CMTM8,0.2591869,1.0752155,0.7954910407703828,1.0
AC008073.2,0.2584296,1.7198846,0.7960753955760617,1.0
LINC00922,0.2550196,2.135443,0.7987079670783063,1.0
AC021733.4,0.2550115,2.1275742,0.7987142229551447,1.0
AC011481.2,0.25230214,1.2467467,0.8008075364276201,1.0
AC069431.1,0.25227785,1.1147066,0.8008263170375198,1.0
AC103855.3,0.25148,2.3376312,0.8014430109470017,1.0
GGT5,0.25144762,2.4685378,0.8014680569715716,1.0
TRDN-AS1,0.24798094,2.9396496,0.8041491555193436,1.0
KLC3,0.24795663,2.8028286,0.8041679564394065,1.0
AL162493.1,0.24606131,0.8405287,0.8056347763909899,1.0
RBM20,0.24364759,0.50496167,0.8075037677566315,1.0
PHLDB2,0.24202764,1.7184681,0.8087587415742591,1.0
AC097528.1,0.24184945,1.5494267,0.8088968187952252,1.0
CYYR1,0.24095039,24.271513,0.8095935718069884,1.0
LINC02351,0.24095039,24.345623,0.8095935718069884,1.0
CD248,0.24095039,24.323326,0.8095935718069884,1.0
ABCB1,0.23572607,1.0917748,0.8136452420022584,1.0
ENPEP,0.2348837,1.925969,0.8142990047125211,1.0
AC019330.1,0.2348837,1.9530774,0.8142990047125211,1.0
AC022325.2,0.23143727,2.3156137,0.8169751169286648,1.0
ZNF385D,0.23003602,-0.09159294,0.8180637842627939,1.0
AC005006.1,0.22789364,2.736579,0.8197289274608408,1.0
MCM6,0.22488055,-0.051048297,0.8220722046040335,1.0
SPDEF,0.22439861,3.7917602,0.8224471508279547,1.0
MFAP4,0.22438242,3.6424432,0.8224597547672695,1.0
SRL,0.22181076,1.5152832,0.824461208963624,1.0
PRLR,0.22121948,0.19844204,0.8249215477609406,1.0
FMO6P,0.22087118,24.221075,0.8251927344224688,1.0
KLF5,0.21564686,0.8877792,0.8292630202831337,1.0
SVIL,0.21446836,-0.12254345,0.8301818390743165,1.0
NPW,0.21290107,0.60539657,0.8314041329722178,1.0
ATP6V0D2,0.21213564,1.0194722,0.83200121563403,1.0
AC015943.1,0.21133782,2.2323558,0.8326236748322481,1.0
ABCA10,0.20985557,0.17090583,0.8337804002323282,1.0
AC136632.2,0.20786303,2.714957,0.8353359091552692,1.0
CHRDL2,0.20784684,2.6816957,0.8353485582180267,1.0
ISM1,0.20521039,1.1749355,0.8374077584105468,1.0
Z96074.1,0.2033353,0.20169406,0.8388729683523031,1.0
NXPH2,0.19917205,0.88986903,0.8421281678166999,1.0
OLFML2A,0.19830942,1.5997801,0.8428029795885188,1.0
COL8A1,0.1948468,1.8582816,0.8455128879849723,1.0
AL355512.1,0.19478199,1.7813647,0.8455636172516846,1.0
SLC14A2-AS1,0.19470909,1.6499945,0.8456206884420606,1.0
AC019197.1,0.19282591,0.60177153,0.8470953074548674,1.0
LAMA2,0.19248168,-0.08134647,0.8473649195141247,1.0
AC004870.4,0.19131127,2.152401,0.8482817339613078,1.0
LRRC77P,0.19127887,2.1607575,0.8483071158338318,1.0
TRABD2B,0.19125457,2.0787287,0.8483261523414525,1.0
GPR17,0.18861811,1.073582,0.850392136651471,1.0
AL391834.3,0.18855332,0.9134023,0.8504429265270714,1.0
AC106729.1,0.1874477,0.34990954,0.8513096242332194,1.0
LINC01482,0.18719256,0.20264444,0.8515096569439504,1.0
GABRE,0.18423212,3.4533663,0.8538313667297788,1.0
TMOD4,0.1833047,0.25162405,0.8545589490549383,1.0
AL603832.1,0.18229224,0.59361005,0.8553533941173133,1.0
ITPRID1,0.18174955,1.2961707,0.8557792770848724,1.0
AC034222.2,0.18071279,23.79396,0.8565930209314718,1.0
ZSWIM2,0.18071279,23.905346,0.8565930209314718,1.0
PAPPA-AS2,0.18071279,23.992533,0.8565930209314718,1.0
FGF10,0.17816138,1.3496279,0.8585962412474166,1.0
ADAMTS12,0.1774972,0.16518879,0.8591178643915651,1.0
OCA2,0.17287226,0.526424,0.862751835433685,1.0
ABHD17AP6,0.17121992,1.9832822,0.8640508454590012,1.0
LINC02373,0.17116322,1.8664712,0.8640954258746503,1.0
MKI67P1,0.16768034,2.2564504,0.8668347613073665,1.0
GJC3,0.16767225,2.4097009,0.8668411337325068,1.0
AC093796.1,0.16767225,2.4081733,0.8668411337325068,1.0
LINC02416,0.16766414,2.2502398,0.8668475061663015,1.0
CHRM3-AS2,0.16518563,1.1305914,0.8687978754524418,1.0
AC096637.1,0.16422176,3.7162206,0.8695565687294372,1.0
